"size_bits","prime"
"21","1112789"
"21","1112821"
"21","1112827"
"21","1112831"
"21","1112833"
"21","1112857"
"21","1112897"
"21","1112899"
"21","1112911"
"21","1112921"
"21","1112941"
"21","1112953"
"21","1112959"
"21","1112971"
"21","1112977"
"21","1112983"
"21","1113011"
"21","1113019"
"21","1113029"
"21","1113043"
"21","1113059"
"21","1113083"
"21","1113089"
"21","1113103"
"21","1113137"
"21","1113149"
"21","1113157"
"21","1113173"
"21","1113181"
"21","1113187"
"21","1113193"
"21","1113197"
"21","1113199"
"21","1113221"
"21","1113239"
"21","1113253"
"21","1113257"
"21","1113317"
"21","1113319"
"21","1113337"
"21","1113349"
"21","1113373"
"21","1113379"
"21","1113401"
"21","1113403"
"21","1113421"
"21","1113451"
"21","1113461"
"21","1113481"
"21","1113491"
"21","1113509"
"21","1113521"
"21","1113527"
"21","1113557"
"21","1113569"
"21","1113587"
"21","1113599"
"21","1113617"
"21","1113643"
"21","1113667"
"21","1113701"
"21","1113703"
"21","1113713"
"21","1113719"
"21","1113751"
"21","1113773"
"21","1113781"
"21","1113787"
"21","1113793"
"21","1113797"
"21","1113809"
"21","1113859"
"21","1113863"
"21","1113877"
"21","1113883"
"21","1113887"
"21","1113899"
"21","1113941"
"21","1113949"
"21","1113953"
"21","1113961"
"21","1113971"
"21","1113991"
"21","1113997"
"21","1114019"
"21","1114031"
"21","1114037"
"21","1114039"
"21","1114049"
"21","1114063"
"21","1114111"
"21","1114117"
"21","1114159"
"21","1114193"
"21","1114207"
"21","1114213"
"21","1114241"
"21","1114249"
"21","1114261"
"21","1114271"
"21","1114273"
"21","1114283"
"21","1114297"
"21","1114301"
"21","1114303"
"21","1114349"
"21","1114361"
"21","1114381"
"21","1114397"
"21","1114423"
"21","1114427"
"21","1114447"
"21","1114471"
"21","1114489"
"21","1114493"
"21","1114501"
"21","1114507"
"21","1114523"
"21","1114541"
"21","1114549"
"21","1114567"
"21","1114573"
"21","1114577"
"21","1114591"
"21","1114601"
"21","1114613"
"21","1114651"
"21","1114657"
"21","1114661"
"21","1114681"
"21","1114693"
"21","1114697"
"21","1114709"
"21","1114721"
"21","1114723"
"21","1114733"
"21","1114753"
"21","1114759"
"21","1114801"
"21","1114807"
"21","1114811"
"21","1114829"
"21","1114837"
"21","1114849"
"21","1114859"
"21","1114873"
"21","1114891"
"21","1114907"
"21","1114909"
"21","1114931"
"21","1114937"
"21","1114943"
"21","1114969"
"21","1114973"
"21","1114987"
"21","1114999"
"21","1115011"
"21","1115027"
"21","1115029"
"21","1115057"
"21","1115071"
"21","1115089"
"21","1115099"
"21","1115113"
"21","1115117"
"21","1115131"
"21","1115189"
"21","1115207"
"21","1115227"
"21","1115237"
"21","1115239"
"21","1115267"
"21","1115269"
"21","1115273"
"21","1115297"
"21","1115299"
"21","1115321"
"21","1115327"
"21","1115329"
"21","1115351"
"21","1115363"
"21","1115381"
"21","1115399"
"21","1115407"
"21","1115417"
"21","1115419"
"21","1115447"
"21","1115449"
"21","1115453"
"21","1115467"
"21","1115497"
"21","1115501"
"21","1115519"
"21","1115531"
"21","1115533"
"21","1115539"
"21","1115551"
"21","1115561"
"21","1115567"
"21","1115573"
"21","1115579"
"21","1115581"
"21","1115599"
"21","1115627"
"21","1115633"
"21","1115641"
"21","1115657"
"21","1115683"
"21","1115701"
"21","1115711"
"21","1115713"
"21","1115731"
"21","1115743"
"21","1115759"
"21","1115767"
"21","1115771"
"21","1115773"
"21","1115789"
"21","1115831"
"21","1115839"
"21","1115843"
"21","1115857"
"21","1115879"
"21","1115899"
"21","1115911"
"21","1115923"
"21","1115929"
"21","1115941"
"21","1115987"
"21","1115993"
"21","1116001"
"21","1116053"
"21","1116077"
"21","1116091"
"21","1116107"
"21","1116133"
"21","1116163"
"21","1116173"
"21","1116187"
"21","1116209"
"21","1116223"
"21","1116229"
"21","1116257"
"21","1116277"
"21","1116281"
"21","1116289"
"21","1116301"
"21","1116317"
"21","1116319"
"21","1116329"
"21","1116337"
"21","1116347"
"21","1116371"
"21","1116419"
"21","1116431"
"21","1116439"
"21","1116449"
"21","1116461"
"21","1116469"
"21","1116473"
"21","1116491"
"21","1116499"
"21","1116523"
"21","1116541"
"21","1116547"
"21","1116569"
"21","1116571"
"21","1116593"
"21","1116601"
"21","1116631"
"21","1116637"
"21","1116641"
"21","1116653"
"21","1116659"
"21","1116677"
"21","1116701"
"21","1116743"
"21","1116749"
"21","1116751"
"21","1116809"
"21","1116821"
"21","1116851"
"21","1116853"
"21","1116859"
"21","1116887"
"21","1116889"
"21","1116893"
"21","1116911"
"21","1116937"
"21","1116943"
"21","1116977"
"21","1116989"
"21","1117009"
"21","1117013"
"21","1117021"
"21","1117027"
"21","1117031"
"21","1117033"
"21","1117057"
"21","1117069"
"21","1117073"
"21","1117079"
"21","1117099"
"21","1117111"
"21","1117117"
"21","1117153"
"21","1117169"
"21","1117177"
"21","1117199"
"21","1117243"
"21","1117247"
"21","1117253"
"21","1117267"
"21","1117273"
"21","1117279"
"21","1117301"
"21","1117307"
"21","1117309"
"21","1117321"
"21","1117349"
"21","1117367"
"21","1117379"
"21","1117433"
"21","1117439"
"21","1117451"
"21","1117463"
"21","1117471"
"21","1117477"
"21","1117481"
"21","1117483"
"21","1117489"
"21","1117513"
"21","1117549"
"21","1117553"
"21","1117579"
"21","1117591"
"21","1117601"
"21","1117603"
"21","1117607"
"21","1117609"
"21","1117657"
"21","1117661"
"21","1117673"
"21","1117679"
"21","1117681"
"21","1117709"
"21","1117729"
"21","1117741"
"21","1117757"
"21","1117759"
"21","1117763"
"21","1117769"
"21","1117793"
"21","1117799"
"21","1117811"
"21","1117813"
"21","1117817"
"21","1117819"
"21","1117861"
"21","1117867"
"21","1117877"
"21","1117889"
"21","1117901"
"21","1117913"
"21","1117931"
"21","1117933"
"21","1117939"
"21","1117943"
"21","1117967"
"21","1117973"
"21","1117993"
"21","1118003"
"21","1118009"
"21","1118011"
"21","1118021"
"21","1118023"
"21","1118027"
"21","1118041"
"21","1118063"
"21","1118081"
"21","1118101"
"21","1118113"
"21","1118123"
"21","1118137"
"21","1118147"
"21","1118149"
"21","1118189"
"21","1118197"
"21","1118203"
"21","1118219"
"21","1118261"
"21","1118267"
"21","1118291"
"21","1118303"
"21","1118309"
"21","1118317"
"21","1118339"
"21","1118363"
"21","1118371"
"21","1118393"
"21","1118419"
"21","1118437"
"21","1118441"
"21","1118479"
"21","1118483"
"21","1118497"
"21","1118519"
"21","1118527"
"21","1118563"
"21","1118567"
"21","1118569"
"21","1118599"
"21","1118629"
"21","1118653"
"21","1118659"
"21","1118713"
"21","1118717"
"21","1118723"
"21","1118737"
"21","1118749"
"21","1118773"
"21","1118779"
"21","1118783"
"21","1118797"
"21","1118807"
"21","1118809"
"21","1118827"
"21","1118837"
"21","1118851"
"21","1118857"
"21","1118861"
"21","1118863"
"21","1118867"
"21","1118869"
"21","1118893"
"21","1118911"
"21","1118921"
"21","1118941"
"21","1118947"
"21","1118951"
"21","1118969"
"21","1118987"
"21","1118993"
"21","1119029"
"21","1119037"
"21","1119047"
"21","1119049"
"21","1119077"
"21","1119091"
"21","1119109"
"21","1119121"
"21","1119169"
"21","1119179"
"21","1119221"
"21","1119227"
"21","1119241"
"21","1119269"
"21","1119281"
"21","1119299"
"21","1119319"
"21","1119323"
"21","1119343"
"21","1119359"
"21","1119389"
"21","1119397"
"21","1119403"
"21","1119449"
"21","1119473"
"21","1119523"
"21","1119527"
"21","1119529"
"21","1119557"
"21","1119577"
"21","1119589"
"21","1119607"
"21","1119611"
"21","1119623"
"21","1119649"
"21","1119653"
"21","1119659"
"21","1119673"
"21","1119691"
"21","1119697"
"21","1119707"
"21","1119733"
"21","1119737"
"21","1119779"
"21","1119793"
"21","1119799"
"21","1119809"
"21","1119817"
"21","1119821"
"21","1119823"
"21","1119857"
"21","1119863"
"21","1119871"
"21","1119907"
"21","1119913"
"21","1119947"
"21","1119949"
"21","1119959"
"21","1120001"
"21","1120019"
"21","1120051"
"21","1120073"
"21","1120081"
"21","1120087"
"21","1120109"
"21","1120121"
"21","1120153"
"21","1120157"
"21","1120159"
"21","1120187"
"21","1120211"
"21","1120219"
"21","1120237"
"21","1120271"
"21","1120277"
"21","1120289"
"21","1120291"
"21","1120303"
"21","1120313"
"21","1120319"
"21","1120321"
"21","1120337"
"21","1120349"
"21","1120363"
"21","1120369"
"21","1120391"
"21","1120423"
"21","1120429"
"21","1120459"
"21","1120481"
"21","1120499"
"21","1120501"
"21","1120507"
"21","1120513"
"21","1120517"
"21","1120519"
"21","1120529"
"21","1120541"
"21","1120543"
"21","1120547"
"21","1120549"
"21","1120573"
"21","1120577"
"21","1120591"
"21","1120607"
"21","1120627"
"21","1120633"
"21","1120649"
"21","1120661"
"21","1120663"
"21","1120667"
"21","1120673"
"21","1120687"
"21","1120711"
"21","1120723"
"21","1120727"
"21","1120739"
"21","1120741"
"21","1120747"
"21","1120771"
"21","1120781"
"21","1120783"
"21","1120787"
"21","1120799"
"21","1120807"
"21","1120811"
"21","1120831"
"21","1120837"
"21","1120849"
"21","1120871"
"21","1120883"
"21","1120901"
"21","1120907"
"21","1120913"
"21","1120919"
"21","1120939"
"21","1120957"
"21","1120961"
"21","1120969"
"21","1120993"
"21","1121011"
"21","1121017"
"21","1121023"
"21","1121027"
"21","1121033"
"21","1121047"
"21","1121051"
"21","1121083"
"21","1121093"
"21","1121101"
"21","1121143"
"21","1121147"
"21","1121173"
"21","1121179"
"21","1121189"
"21","1121191"
"21","1121203"
"21","1121221"
"21","1121231"
"21","1121249"
"21","1121257"
"21","1121261"
"21","1121293"
"21","1121297"
"21","1121317"
"21","1121333"
"21","1121347"
"21","1121357"
"21","1121369"
"21","1121377"
"21","1121383"
"21","1121387"
"21","1121389"
"21","1121423"
"21","1121431"
"21","1121443"
"21","1121447"
"21","1121453"
"21","1121509"
"21","1121539"
"21","1121543"
"21","1121557"
"21","1121599"
"21","1121621"
"21","1121629"
"21","1121651"
"21","1121671"
"21","1121689"
"21","1121693"
"21","1121699"
"21","1121707"
"21","1121723"
"21","1121737"
"21","1121819"
"21","1121831"
"21","1121833"
"21","1121837"
"21","1121839"
"21","1121867"
"21","1121899"
"21","1121933"
"21","1121941"
"21","1121947"
"21","1121987"
"21","1121993"
"21","1122001"
"21","1122029"
"21","1122041"
"21","1122053"
"21","1122071"
"21","1122089"
"21","1122091"
"21","1122103"
"21","1122113"
"21","1122131"
"21","1122133"
"21","1122137"
"21","1122139"
"21","1122157"
"21","1122179"
"21","1122181"
"21","1122227"
"21","1122241"
"21","1122259"
"21","1122263"
"21","1122269"
"21","1122281"
"21","1122283"
"21","1122287"
"21","1122367"
"21","1122371"
"21","1122389"
"21","1122397"
"21","1122419"
"21","1122427"
"21","1122431"
"21","1122437"
"21","1122449"
"21","1122467"
"21","1122481"
"21","1122491"
"21","1122529"
"21","1122533"
"21","1122551"
"21","1122571"
"21","1122587"
"21","1122599"
"21","1122623"
"21","1122643"
"21","1122647"
"21","1122659"
"21","1122679"
"21","1122683"
"21","1122701"
"21","1122721"
"21","1122739"
"21","1122749"
"21","1122757"
"21","1122761"
"21","1122811"
"21","1122841"
"21","1122857"
"21","1122887"
"21","1122899"
"21","1122923"
"21","1122937"
"21","1122941"
"21","1122983"
"21","1122997"
"21","1123051"
"21","1123079"
"21","1123081"
"21","1123093"
"21","1123127"
"21","1123151"
"21","1123181"
"21","1123189"
"21","1123211"
"21","1123217"
"21","1123219"
"21","1123231"
"21","1123247"
"21","1123267"
"21","1123279"
"21","1123303"
"21","1123307"
"21","1123319"
"21","1123327"
"21","1123349"
"21","1123351"
"21","1123361"
"21","1123379"
"21","1123391"
"21","1123399"
"21","1123403"
"21","1123427"
"21","1123429"
"21","1123439"
"21","1123477"
"21","1123483"
"21","1123487"
"21","1123501"
"21","1123511"
"21","1123517"
"21","1123531"
"21","1123541"
"21","1123553"
"21","1123561"
"21","1123567"
"21","1123589"
"21","1123597"
"21","1123601"
"21","1123621"
"21","1123631"
"21","1123637"
"21","1123651"
"21","1123667"
"21","1123669"
"21","1123691"
"21","1123693"
"21","1123699"
"21","1123709"
"21","1123729"
"21","1123739"
"21","1123741"
"21","1123747"
"21","1123777"
"21","1123807"
"21","1123841"
"21","1123867"
"21","1123873"
"21","1123879"
"21","1123883"
"21","1123897"
"21","1123901"
"21","1123909"
"21","1123919"
"21","1123931"
"21","1123943"
"21","1123951"
"21","1123961"
"21","1123973"
"21","1123979"
"21","1123999"
"21","1124027"
"21","1124041"
"21","1124051"
"21","1124083"
"21","1124087"
"21","1124107"
"21","1124113"
"21","1124119"
"21","1124131"
"21","1124141"
"21","1124147"
"21","1124197"
"21","1124203"
"21","1124209"
"21","1124219"
"21","1124239"
"21","1124251"
"21","1124267"
"21","1124269"
"21","1124293"
"21","1124297"
"21","1124303"
"21","1124317"
"21","1124351"
"21","1124353"
"21","1124369"
"21","1124377"
"21","1124423"
"21","1124429"
"21","1124437"
"21","1124441"
"21","1124443"
"21","1124449"
"21","1124509"
"21","1124531"
"21","1124551"
"21","1124561"
"21","1124581"
"21","1124593"
"21","1124597"
"21","1124603"
"21","1124639"
"21","1124647"
"21","1124653"
"21","1124659"
"21","1124681"
"21","1124687"
"21","1124699"
"21","1124719"
"21","1124741"
"21","1124749"
"21","1124759"
"21","1124789"
"21","1124797"
"21","1124803"
"21","1124807"
"21","1124813"
"21","1124831"
"21","1124833"
"21","1124867"
"21","1124869"
"21","1124951"
"21","1124957"
"21","1124969"
"21","1124983"
"21","1124987"
"21","1124993"
"21","1125001"
"21","1125013"
"21","1125017"
"21","1125029"
"21","1125053"
"21","1125097"
"21","1125109"
"21","1125121"
"21","1125127"
"21","1125139"
"21","1125143"
"21","1125151"
"21","1125167"
"21","1125169"
"21","1125193"
"21","1125203"
"21","1125209"
"21","1125217"
"21","1125221"
"21","1125253"
"21","1125259"
"21","1125283"
"21","1125317"
"21","1125323"
"21","1125329"
"21","1125343"
"21","1125359"
"21","1125361"
"21","1125379"
"21","1125391"
"21","1125401"
"21","1125407"
"21","1125419"
"21","1125431"
"21","1125433"
"21","1125469"
"21","1125473"
"21","1125479"
"21","1125499"
"21","1125529"
"21","1125539"
"21","1125557"
"21","1125559"
"21","1125569"
"21","1125571"
"21","1125581"
"21","1125599"
"21","1125629"
"21","1125647"
"21","1125653"
"21","1125679"
"21","1125701"
"21","1125713"
"21","1125739"
"21","1125763"
"21","1125767"
"21","1125793"
"21","1125797"
"21","1125811"
"21","1125823"
"21","1125833"
"21","1125857"
"21","1125871"
"21","1125899"
"21","1125907"
"21","1125911"
"21","1125913"
"21","1125923"
"21","1125931"
"21","1125941"
"21","1125953"
"21","1125973"
"21","1125991"
"21","1126031"
"21","1126033"
"21","1126043"
"21","1126067"
"21","1126093"
"21","1126159"
"21","1126189"
"21","1126201"
"21","1126211"
"21","1126219"
"21","1126247"
"21","1126253"
"21","1126259"
"21","1126283"
"21","1126313"
"21","1126319"
"21","1126343"
"21","1126351"
"21","1126357"
"21","1126361"
"21","1126381"
"21","1126387"
"21","1126397"
"21","1126399"
"21","1126421"
"21","1126439"
"21","1126441"
"21","1126457"
"21","1126459"
"21","1126483"
"21","1126501"
"21","1126513"
"21","1126519"
"21","1126523"
"21","1126537"
"21","1126553"
"21","1126561"
"21","1126577"
"21","1126579"
"21","1126597"
"21","1126627"
"21","1126649"
"21","1126661"
"21","1126663"
"21","1126667"
"21","1126669"
"21","1126693"
"21","1126703"
"21","1126711"
"21","1126751"
"21","1126759"
"21","1126771"
"21","1126781"
"21","1126787"
"21","1126823"
"21","1126831"
"21","1126837"
"21","1126843"
"21","1126847"
"21","1126859"
"21","1126861"
"21","1126889"
"21","1126897"
"21","1126963"
"21","1126973"
"21","1126991"
"21","1126999"
"21","1127011"
"21","1127029"
"21","1127033"
"21","1127039"
"21","1127051"
"21","1127081"
"21","1127101"
"21","1127111"
"21","1127123"
"21","1127149"
"21","1127153"
"21","1127167"
"21","1127177"
"21","1127183"
"21","1127197"
"21","1127209"
"21","1127221"
"21","1127227"
"21","1127239"
"21","1127249"
"21","1127263"
"21","1127281"
"21","1127297"
"21","1127303"
"21","1127309"
"21","1127311"
"21","1127323"
"21","1127333"
"21","1127351"
"21","1127359"
"21","1127369"
"21","1127381"
"21","1127383"
"21","1127393"
"21","1127407"
"21","1127411"
"21","1127443"
"21","1127447"
"21","1127453"
"21","1127461"
"21","1127507"
"21","1127513"
"21","1127527"
"21","1127531"
"21","1127537"
"21","1127557"
"21","1127561"
"21","1127573"
"21","1127587"
"21","1127603"
"21","1127617"
"21","1127629"
"21","1127641"
"21","1127657"
"21","1127663"
"21","1127683"
"21","1127701"
"21","1127741"
"21","1127767"
"21","1127773"
"21","1127801"
"21","1127803"
"21","1127809"
"21","1127813"
"21","1127837"
"21","1127849"
"21","1127857"
"21","1127881"
"21","1127891"
"21","1127911"
"21","1127947"
"21","1127957"
"21","1127969"
"21","1127981"
"21","1127983"
"21","1127993"
"21","1128031"
"21","1128037"
"21","1128089"
"21","1128091"
"21","1128107"
"21","1128109"
"21","1128143"
"21","1128151"
"21","1128161"
"21","1128181"
"21","1128209"
"21","1128223"
"21","1128227"
"21","1128233"
"21","1128247"
"21","1128251"
"21","1128287"
"21","1128289"
"21","1128293"
"21","1128299"
"21","1128301"
"21","1128313"
"21","1128349"
"21","1128371"
"21","1128373"
"21","1128383"
"21","1128397"
"21","1128427"
"21","1128433"
"21","1128451"
"21","1128497"
"21","1128499"
"21","1128503"
"21","1128509"
"21","1128521"
"21","1128527"
"21","1128539"
"21","1128553"
"21","1128557"
"21","1128577"
"21","1128583"
"21","1128599"
"21","1128601"
"21","1128623"
"21","1128629"
"21","1128637"
"21","1128641"
"21","1128643"
"21","1128661"
"21","1128667"
"21","1128691"
"21","1128697"
"21","1128703"
"21","1128713"
"21","1128719"
"21","1128727"
"21","1128731"
"21","1128737"
"21","1128761"
"21","1128763"
"21","1128769"
"21","1128773"
"21","1128779"
"21","1128781"
"21","1128811"
"21","1128821"
"21","1128823"
"21","1128889"
"21","1128899"
"21","1128901"
"21","1128917"
"21","1128931"
"21","1128937"
"21","1128943"
"21","1128947"
"21","1128949"
"21","1128977"
"21","1128979"
"21","1128997"
"21","1129013"
"21","1129019"
"21","1129033"
"21","1129043"
"21","1129103"
"21","1129109"
"21","1129111"
"21","1129127"
"21","1129133"
"21","1129153"
"21","1129159"
"21","1129169"
"21","1129187"
"21","1129211"
"21","1129213"
"21","1129217"
"21","1129229"
"21","1129253"
"21","1129283"
"21","1129307"
"21","1129313"
"21","1129333"
"21","1129343"
"21","1129367"
"21","1129391"
"21","1129399"
"21","1129409"
"21","1129433"
"21","1129439"
"21","1129441"
"21","1129459"
"21","1129477"
"21","1129487"
"21","1129489"
"21","1129501"
"21","1129511"
"21","1129519"
"21","1129523"
"21","1129559"
"21","1129561"
"21","1129571"
"21","1129577"
"21","1129603"
"21","1129619"
"21","1129643"
"21","1129663"
"21","1129679"
"21","1129693"
"21","1129699"
"21","1129717"
"21","1129729"
"21","1129741"
"21","1129747"
"21","1129757"
"21","1129763"
"21","1129787"
"21","1129789"
"21","1129819"
"21","1129831"
"21","1129841"
"21","1129847"
"21","1129853"
"21","1129859"
"21","1129861"
"21","1129889"
"21","1129897"
"21","1129951"
"21","1129957"
"21","1129963"
"21","1129991"
"21","1130011"
"21","1130023"
"21","1130039"
"21","1130047"
"21","1130053"
"21","1130057"
"21","1130081"
"21","1130099"
"21","1130117"
"21","1130123"
"21","1130131"
"21","1130191"
"21","1130237"
"21","1130251"
"21","1130257"
"21","1130267"
"21","1130273"
"21","1130281"
"21","1130287"
"21","1130293"
"21","1130299"
"21","1130317"
"21","1130321"
"21","1130351"
"21","1130359"
"21","1130369"
"21","1130407"
"21","1130413"
"21","1130417"
"21","1130429"
"21","1130431"
"21","1130447"
"21","1130471"
